"username","orig_sentence","cleaned_sentence","category","sub-category"
"tweets_Clare_Jennifer","Just @UKLabour ignoring their much lauded moral code of 'Respect and Integrity,' yet again. 🙄

This doesn't instil trust in democracy and politics, but needs must when you're really skint! 🤔

#Islamophobia
#Labour
#LabourConference
#racism

https://t.co/MtOdcwmnyW","ignore much laud moral code respect integrity yet doesnt instil trust democracy politics need must youre really skint",,
"tweets_NagmaAlam6","#Pakistani leaders love to talk about #Islamophobia on international stages but maintain a deafening silence on the issue of torture and state-backed persecution of #Ahmadiyya Muslims in Pak.

@92Khurram","leader love talk international stage maintain deafen silence issue torture statebacked persecution muslim pak",,
"tweets_FeedmileApp","'Ironically, Pakistan is giving lectures on minorities' UNES Joint Secretary Srinivas Gotru retaliated as pakistan tried to surround India on the issue of minorities.

#feedmile #SrinivasGotru #UNES #india #islamophobia #islam #pakistan https://t.co/qo80KUZlpb","ironically pakistan give lecture minority unes joint secretary srinivas gotru retaliate pakistan tried surround india issue minority",,
"tweets_MCAOps","Tokoh Hindu radikal Yati Narsinganand menyeru untuk membakar seluruh madrasah dan memasukan umat Islam di India ke dalam kamp konsentrasi seperti yang dilakukan China pada warga Uyghur.
https://t.co/eiWdx6H22S

#IslamophobiaInIndia #Resist #Islamophobia #Stand4Uyghurs","tokoh hindu radikal yati narsinganand menyeru untuk membakar seluruh madrasah dan memasukan umat islam di india ke dalam kamp konsentrasi seperti yang dilakukan china pada warga uyghur",,
"tweets_DZNet","@mohsan_75 @juliendray Ces hypocrites obsédés par le hijab des musulmanes, boulitiques et merdias, font un caca nerveux sur ce drame iranien mais sont restés silencieux sur l’assassinat de #ShireenAbuAkleh !
#france #Islamophobia #racism #hypocrisy &","ce hypocrites obsds par le hijab de musulmanes boulitiques et merdias font un caca nerveux sur ce drame iranien mais sont rest silencieux sur lassassinat de",,
"tweets_meem_magazine","Uyghur associations outside #China are bringing a claim at the International Court of Justice @CIJ_ICJ against crimes against humanity by the country’s regime against #Uyghur #Muslims.

#Islamophobia https://t.co/6KRrzB62m2","uyghur association outside bring claim international court justice crime humanity country regime",,
"tweets_athlete_kush","@trussliz Leave Ukraine madam , think about saving England from #jihadists #Islamophobia #Licester #Muslim","leave ukraine madam think save england",,
"tweets_Insane218","#LetUsTalk you useful idiots that don’t understand the difference between #Islamophobia and #muslimophobia. We should be able to question and even make fun of a religion. #LetUsTalk https://t.co/2pmgLZyFty","useful idiot dont understand difference able question even make fun religion",,
"tweets_AndreaZanardo8","292 days ago #antisemites attacked a group of Jewish teenagers in central #London. 
No one has been arrested. They may attack again. 
The victims have been accused of #Islamophobia 
If at this moment you are thinking, ""But Israel..."" you are a horrible human being. #HannukaGate","292 day ago attack group jewish teenager central arrest may attack victim accuse moment think israel horrible human",,
"tweets_Nov_Pan","@KhaledBeydoun Poor Jolie can’t dare to wear her regular clothes….. the fear of Islamists is too great, in my country wear as we do, in your country again wear as we do or it’s #islamophobia","poor jolie cant dare wear regular clothes fear islamists great country wear country wear",,
"tweets_BlackZorro07","I like these bombshells that Chloe is making us aware of - and they are pertinent as we hear from Apsna - an ethnic minority woman who has endured RACISM, #islamophobia, misogyny - all under the watch of a leader who has a qualification in HUMAN RIGHTS #KeirStarmer https://t.co/YfyBHQrPu3","like bombshell chloe make u aware pertinent hear apsna ethnic minority woman endure racism misogyny watch leader qualification human right",,
"tweets_DiversityQ","An interview with Hanna McCloskey CEO of @fearlessfutures #DiversityandInclusion #DEI #DesignForInclusion #Equality #Equity #Intersectionality #Islamophobia #Sexism #LearningandDevelopement https://t.co/7aiROeOlT1","interview hanna mccloskey ceo",,
"tweets_Wibbleywobbly1","#NowPlaying Novara Media ""Labour Did Nothing To Help Me - Apsana Begum"" #DomesticViolence #Islamophobia #SirKeith #LabourCorruption https://t.co/nTI43e26ui via @YouTube","novara medium labour nothing help apsana begum via",,
"tweets_j_flamingo","Ondertussen is in vele van die #islamitische landen #homoseksualiteit strafbaar, of staat de #doodstraf op en worden #vrouwen  zwaar onderdrukt.
Maar laten we het vooral over #islamophobia hebben in de #EU
#EuropeunActionDayAgainstIslamophobiaConference
😭😭🤮😡 https://t.co/kCmHznXHdg","ondertussen vele van die landen strafbaar staat de op en worden zwaar onderdrukt maar laten het vooral hebben de",,
"tweets_MuslimDiasporas","Stanford report suggests #IndianArmy are using #Twitter to disseminate state #Propaganda on #Kashmir - #SocialMedia #PerceptionManagement #ManufacturingConsent #India #Islamophobia https://t.co/LW1uSaY9IA","stanford report suggest use disseminate state",,
"tweets_secretmuslim","Went out identifiably dressed as a Muslim today. No-one sat next to me on the train. Was brilliant. #secretmuslim #tfl #islamophobia #britishmuslim","go identifiably dress muslim today noone sat next train brilliant",,
"tweets_j_flamingo","Ondertussen is in vele van die #islamitische landen #homoseksualiteit strafbaar, of staat  de #doodstraf op en worden #vrouwen  zwaar onderdrukt.
Maar laten we het vooral over #islamophobia hebben in de #EU
#EuropeunActionDayAgainstIslamophobiaConference
😭😭🤮😡
#APB2022 
#NEXIT https://t.co/i77KVkfsIx","ondertussen vele van die landen strafbaar staat de op en worden zwaar onderdrukt maar laten het vooral hebben de",,
"tweets_j_flamingo","@kleisjager Ondertussen is in vele van die #islamitische landen #homoseksualiteit strafbaar, of staat de #doodstraf op en worden #vrouwen  zwaar onderdrukt.
Maar laten we het vooral over #islamophobia hebben in de #EU
#EuropeunActionDayAgainstIslamophobia","ondertussen vele van die landen strafbaar staat de op en worden zwaar onderdrukt maar laten het vooral hebben de",,
"tweets_behalalorg","@Amazin_destiny @leicspolice @DCCLeicsPolice There's a lot of false news being propagated by Media in India.

A timeline of facts would help the #antimuslimracism #Islamophobia by #rightwing who have joined the rightwing #RSS #Hinduvta false social media ","lot false news propagate medium india timeline fact would help join rightwing false social medium",,
"tweets_hipakistanpk","According to study, 871,379 Islamophobic tweets emerged from India b/w 28 Aug 2019 &amp; 27 Aug 2021. 
US was responsible for 289,248 tweets and UK for 196,376 tweets.
(More details on our Instagram)

#islamophobia #islamophobiainindia #stopislamophobia #endislamophobia #BreakingNews https://t.co/NWMt0uZqVY","accord study 871379 islamophobic tweet emerge india bw 28 aug 2019 27 aug 2021 u responsible 289248 tweet uk 196376 tweet detail instagram",,
"tweets_ypoliticianorg","Disputing Stereotypes of Islam: An Interview  https://t.co/ejwOHJbkBY #islam #islamophobia #politics #uk","dispute stereotype islam interview",,
"tweets_toxicflairs","@RubikaLiyaquat Waiting for the whole lobby like @zoo_bear @khanumarfa @_sayema doing RR and cry victimhood #Islamophobia and all their usual dirty tactics!","wait whole lobby like rr cry victimhood usual dirty tactic",,
"tweets_Oli49z","Officials in #Pakistan appear more concerned with the spread of #Islamophobia in #Europe than with protecting their own citizens from terrorists. How does it make any sense?   

@EU_Commission @pogourinchas
https://t.co/ayNCh8BaSr","official appear concern spread protect citizen terrorist make sense",,
"tweets_enorb_eu","You can hear authors @ferithafez (10 mins in) @EnesBayrakli @AnnaArdin @Amani_Hassani_ present their #European #Islamophobia report 2021: https://t.co/ROs2EGRI12. Thank You all for being part of dialogue @fodip @CCIEurope @MuslimCouncil @LondonFaiths @ENAREurope @etessieri https://t.co/AkPvkg95F1","hear author 10 min present report 2021 thank part dialogue",,
"tweets_MuslimDiasporas","“CNN hires retired police official accused of lying about Muslim surveillance” | #Islamophobia #NYPD #SurveillanceState #NYPDMuslimSurveillanceProgram #Propaganda #PerceptionManagement  https://t.co/cNqE7qVxqO","cnn hire retire police official accuse lie muslim surveillance",,
"tweets_asianpeace_org","Hijab may promote diversity, make kids culturally sensitive: Indian Supreme Court
https://t.co/J85NYzriE8
#Hijab #India #SupremeCourt #Islamophobia #Islamophobia_in_india #MuslimsUnderAttackinIndia https://t.co/UQhJwsjXUh","hijab may promote diversity make kid culturally sensitive indian supreme court",,
"tweets_qesa_and_ayah","اكتشف الإسلام👍 ٢٥ حقيقة عن الإسلام 
islam explained
25 Facts about Islam

#التوحيد
#الاسلام
#دعوة
#Islamophobia https://t.co/TOEB2wvxlo","islam explain 25 fact islam",,
"tweets_MathsAkbar","Just listen to him 

#IslamophobiaisReal
#Islamophobia https://t.co/LWntALV0kz","listen",,
"tweets_yogeshsinghfcb","Whatever happening in #IranProtests and #Birmingham is actually good.
World should must have a look of peaceful islam.
India has been criticised repeatedly for #Islamophobia at inter. Organizations. World shd see the reality.#Hinduphobic @PMOIndia #MuslimGirls","whatever happen actually good world must look peaceful islam india criticise repeatedly inter organization world shd see reality",,
"tweets_Oli49z","Rising #Islamophobia. Say it again?

#HindusUnderAttackInUK
 https://t.co/9jXWNkzROu","rise say",,
"tweets_iamkhan____143","This is happening every day in India. Muslims being beaten and lynched for just being Muslim. Yet the world is silent on what's happening there. 

By Hindutva mod. Mother's niqab and clothes torn off! 

#Moblinching #Islamophobia https://t.co/bVuh3LMkux","happen every day india muslim beaten lynch muslim yet world silent whats happen hindutva mod mother niqab clothes tear",,
"tweets_Gaurav9sachdeva","@MIKhan29503357 @srinivasiyc @DAVE_JSR There is no need to take any help and to understand any madrsaachaap tweet,through out the world you people are a symbol of terrorism.check out today’s NIA raids there is only religion belongs to terrorism… now y","need take help understand madrsaachaap tweetthrough world people symbol terrorismcheck today nia raid religion belongs terrorism",,
"tweets_JUS_FANofRG","Raids on Multiple locations of #PFI 
All top leaders arrested 

No one is ready to stand with them ???
#Islamophobia unites all 

#IndiaWithPFI https://t.co/7LvShN62v1","raid multiple location top leader arrest ready stand unites",,
"tweets_Stinson_Quotes","Women in Iran, which is an Islamic nation with Sharia law are burning their #Hijab and holding #IranianProtests

This,while a team of Lawyers are Fighting in the #SupremeCourtOfIndia
For ALLOWING hijab at Schools in India😑😑. Hypocrites. #Islamophobia #IslamicTerrorInUK # https://t.co/WIHudSGNP9","woman iran islamic nation sharia law burn hold thiswhile team lawyer fight allow hijab school india hypocrite",,
"tweets_Sanjana_diva","@ZeeNewsEnglish Muslim Intellectuals in turn demand #MohanBhagwat to change his name to Mohammad Bhagwat 
#BanPFI 
#Islamophobia","muslim intellectual turn demand change name mohammad bhagwat",,
"tweets_Sanjana_diva","But banning the PFI would amount to #Islamophobia aaaahhhh! 
#BanPFI","ban pfi would amount aaaahhhh",,
"tweets_newstrack_eng","Pakistan crying in the name of Muslims in UN, India gave befitting reply https://t.co/X7OdVMOYje https://t.co/CNe7dHLvBI #islamophobia #hinduphobia #shrinivasgotru #bilawalbhutto","pakistan cry name muslim un india give befit reply",,
"tweets_GudrunAssmann","@AJEnglish Both were murdered, but who is covered?  Amim's death is used by pro Israel and USA forces like Komala, it's not about human rights. #Islamophobia #EU 
https://t.co/r8fVooKeB8 https://t.co/VczgMnM9Rr","murder cover amims death use pro israel usa force like komala not human right",,
"tweets_banerjee_diti","Why these news aren't covered internationally by so called secular Indian journalists and politicians that they always do.... Why??
Fear of Islamophobia??
#Islamophobia #Islamophobia_in_india #news https://t.co/dX9A8MWTN7","news arent cover internationally call secular indian journalist politician always fear islamophobia",,
"tweets_sikhsikhsikh61","After #EU Disinfo Lab, #Indian Disinfo campaign, based in #USA has again resurfaced with the aim to advance its #Hindutva agenda which is to attack and malign pro-#khalistani and pro-#Kashmiri organizations discreetly.

#UNGA77 #UNGA77 #KashmirLivesMatter #Islamophobia #IndiaHRAs https://t.co/rMZEy8AQaf","disinfo lab disinfo campaign base resurfaced aim advance agenda attack malign pro pro organization discreetly",,
"tweets_GutsyVoice","RT @doamuslims: Muslim Man and His Mother Brutally Attacked By Hindutva Mob 

A #Muslim man named Wajid Ali was travelling with his mother in Madhya Pradesh when Hindutva mob brutally attacked him and ripped of his mother’s #Niqab.

#India #Islamophobia https://t.co/3rmfvyHUhh","rt muslim man mother brutally attack hindutva mob man name wajid ali travel mother madhya pradesh hindutva mob brutally attack ripped mother",,
