videoID,textDisplay,textOriginal,authorDisplayName,authorChannelId,publishedAt,preprocessed_text,category,sub-category,comments
FvQt2POj-OQ,"Raul&#39;s grand grand father divided the country, now Raul walking for to unite the country. &quot;Bharat dhodo yatra&quot;.","Raul's grand grand father divided the country, now Raul walking for to unite the country. ""Bharat dhodo yatra"".",Somarajan K,UC4PJLGb9O-NRn-An2nlRVjg,2022-09-12T04:40:09Z,raul grand grand father divided the country now raul walking for to unite the country bharat dhodo yatra ,POSITIVE,,
FvQt2POj-OQ,"First you make unity in your party, then you go for country 🤣🤣🤣🤣","First you make unity in your party, then you go for country 🤣🤣🤣🤣",anilkist,UCcuY_PS9MYCuylX5aHkQNHA,2022-09-12T15:42:38Z,first you make unity in your party then you go for country ,NEGATIVE,CRITICISM,
FvQt2POj-OQ,Good,Good,😋 Peace Bro 😝,UC9L-QdhP3Oc5iA9q4H6WxpQ,2022-09-12T06:36:41Z,good ,POSITIVE,,
FvQt2POj-OQ,In Trivandrum you people are facing traffic control daily for  State ministers. One day for Rahul no problem..,In Trivandrum you people are facing traffic control daily for  State ministers. One day for Rahul no problem..,Varghese Thomas,UCL9OyzI2E4laX2HYzv8EDJA,2022-09-12T17:46:50Z,in trivandrum you people are facing traffic control daily for state minister one day for rahul no problem ,NEGATIVE,CRITICISM,
FvQt2POj-OQ,News reader kk entelum prashnam undo samsarithil entho cherya kuzhappam enikk matrano thonniyath🤔,News reader kk entelum prashnam undo samsarithil entho cherya kuzhappam enikk matrano thonniyath🤔,NAJU NAJAD,UCeiepVGv9D0sGty2VKjg51w,2022-09-12T06:28:50Z,news reader kk entelum prashnam undo samsarithil entho cherya kuzhappam enikk matrano thonniyath ,NEUTRAL,,
FvQt2POj-OQ,"Thank God ...No Street 🐕 DOG,s in Trivandrum...😂","Thank God ...No Street 🐕 DOG,s in Trivandrum...😂",Sreekantan Achuthan,UC-q5yxhMet7zJBhsv3W-VAQ,2022-09-12T05:28:47Z,thank god no street dog in trivandrum ,NEUTRAL,,
FvQt2POj-OQ,So what it&#39;s congress privilege also to create such traffic jam,So what it's congress privilege also to create such traffic jam,Sheela Vijayan,UCs7wrgB9ISbsV_oas4W9zsg,2022-09-12T05:40:15Z,so what it congress privilege also to create such traffic jam ,NEGATIVE,CRITICISM,
FvQt2POj-OQ,"<a href=""https://www.youtube.com/watch?v=FvQt2POj-OQ&amp;t=00m02s"">00:02</a><br><a href=""https://www.youtube.com/watch?v=FvQt2POj-OQ&amp;t=00m08s"">00:08</a>","00:02
00:08",Unni Unni,UCx2CIqixKviaPsakbHMzqUw,2022-09-12T07:26:11Z,00 02 00 08 ,,,
FvQt2POj-OQ,No use of this walk. Instead of Bharat Jodo must change to Congress Jodo.,No use of this walk. Instead of Bharat Jodo must change to Congress Jodo.,HeteroBiography by Dipin Nair,UCHrBFsn-v06aFoz1jA9vPDQ,2022-09-12T08:51:44Z,no use of this walk instead of bharat jodo must change to congress jodo ,NEGATIVE,CRITICISM,
zirV7bDDnYs,Rahul Gandhi And Its team 1 your step and other our step that will join and unite India with major communities together.,Rahul Gandhi And Its team 1 your step and other our step that will join and unite India with major communities together.,Dilip Naik,UCHvP0UsPXa-pg3XYW8H-Lyw,2022-09-11T19:03:08Z,rahul gandhi and it team your step and other our step that will join and unite india with major community together ,POSITIVE,,
zirV7bDDnYs,<b>I&#39;m Pakistani Hindu Rahul Sharma From Pakistan Love &amp; Respect For All My Hindu Community In The World Kindly Ho Sake Tu Hamare Sath Jour Jaen Shukria</b> 🙏💕🙏,*I'm Pakistani Hindu Rahul Sharma From Pakistan Love & Respect For All My Hindu Community In The World Kindly Ho Sake Tu Hamare Sath Jour Jaen Shukria* 🙏💕🙏,Rahul Sharma Pakistani Hindu Vlogs,UCdBR3leZm-O3ZgBMxrs_5yw,2022-09-11T16:03:37Z,pakistani hindu rahul sharma from pakistan love respect for all my hindu community in the world kindly ho sake tu hamare sath jour jaen shukria ,POSITIVE,,
zirV7bDDnYs,😘😘😘,😘😘😘,Mohd rafeeq,UCrwUCJPMygIJRz1dlTmpPRA,2022-09-11T19:02:45Z,,,,
zirV7bDDnYs,Jai ho,Jai ho,Sahi ko jane,UCHNEuz7UqKsHciiBK2RxCXg,2022-09-11T14:57:26Z,jai ho ,POSITIVE,,
zirV7bDDnYs,"Think only why this ,Rahulji, &#39;s  are unique family  have to dedicate universally  ,other,s like  our current PM or equivalent  have no family  or beyond  to any dedication  , Let&#39;s  Start  think","Think only why this ,Rahulji, 's  are unique family  have to dedicate universally  ,other,s like  our current PM or equivalent  have no family  or beyond  to any dedication  , Let's  Start  think",SP Shivran,UC8zDT0Tzn9zwhvEH1PbpFxQ,2022-09-11T20:53:29Z,think only why this rahulji are unique family have to dedicate universally other like our current pm or equivalent have no family or beyond to any dedication let start think ,POSITIVE,,
zirV7bDDnYs,Jai ho great leader,Jai ho great leader,Azad Singh,UCKmMKcljikOOnJSTWV7UvSw,2022-09-12T01:43:39Z,jai ho great leader ,POSITIVE,,
zirV7bDDnYs,"MASTER STROKE From Congress Rahul Gandhi , As BJP Government Is kept on the Corner","MASTER STROKE From Congress Rahul Gandhi , As BJP Government Is kept on the Corner",reuben rodrigues,UCOsLQ2BE4qs1XkLWIZR7GJQ,2022-09-12T00:40:57Z,master stroke from congress rahul gandhi a bjp government is kept on the corner ,POSITIVE,,
zirV7bDDnYs,National Congress,National Congress,Navaneetham,UCTkDVs922kAMb-9EG8MUm2A,2022-09-11T15:11:42Z,national congress ,POSITIVE,,
zirV7bDDnYs,bharat todo,bharat todo,Raman Ramlingam,UC9lql9iYgZpgsHDR9FBRHeQ,2022-09-11T17:56:09Z,bharat todo ,NEGATIVE,CRITICISM,
zirV7bDDnYs,"India, which was destroyed by BJP with communalism, now needs a re-independence","India, which was destroyed by BJP with communalism, now needs a re-independence",Dude,UCjnjrsIDPZzgCKSjTm86Pxg,2022-09-11T17:07:03Z,india which wa destroyed by bjp with communalism now need re independence ,NEGATIVE,CRITICISM,
zirV7bDDnYs,Papu,Papu,tanu Shree Gupta,UC2iu3BBOlUGY4xRH1lQAjXw,2022-09-11T18:31:16Z,papu ,NEUTRAL,,
JM1EspazV7I,"Rahul Gandhi good leader, they did  lots of things for India i slatute th er m","Rahul Gandhi good leader, they did  lots of things for India i slatute th er m",Linora Doyle,UCkqc_6_DESB6G7SbJ37Yf2Q,2022-09-09T11:31:22Z,rahul gandhi good leader they did lot of thing for india slatute th er ,POSITIVE,,
JM1EspazV7I,Master stroke by congress.well done rahul sir,Master stroke by congress.well done rahul sir,Sohail F S,UCiqih50DyerTcaGG9NqHI6Q,2022-09-12T07:18:56Z,master stroke by congress well done rahul sir ,POSITIVE,,
JM1EspazV7I,Rahul Gandhi great work,Rahul Gandhi great work,Mangesh Thakare,UClm3cR522IKySuOXdr0oGEw,2022-09-09T11:17:55Z,rahul gandhi great work ,POSITIVE,,
JM1EspazV7I,Congress party jindabad,Congress party jindabad,Ram ka angan,UCxMhEqtvrHwZvod_nYI2lPw,2022-09-09T12:58:55Z,congress party jindabad ,POSITIVE,,
JM1EspazV7I,BJP bagao yatra success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support him congress become in central government apporjition ek ho jao bjp bagao yatra success in India,BJP bagao yatra success in India please support Congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in India please support him congress become in central government apporjition ek ho jao bjp bagao yatra success in India,Nazim khan,UCFRxSeBbdzIaLywTY2X3elA,2022-09-09T10:54:55Z,bjp bagao yatra success in india please support congress party become in central government apporjition ek ho jao bjp bagao desh bachoo yatra success in india please support him congress become in central government apporjition ek ho jao bjp bagao yatra success in india ,POSITIVE,,
JM1EspazV7I,"Great vibe ,when whole country and media  is addicted to Pakistan and hijab.","Great vibe ,when whole country and media  is addicted to Pakistan and hijab.",Artin shar,UC4oaKjGSMdNIO-RmkgCLafA,2022-09-09T10:49:45Z,great vibe when whole country and medium is addicted to pakistan and hijab ,NEGATIVE,CRITICISM,
JM1EspazV7I,NICE T-SHIRT PAPPU <br>KIDHAR SEY LIA ?,"NICE T-SHIRT PAPPU 
KIDHAR SEY LIA ?",Prem Mishra,UCOxr-lnGk8Ds652DUDECOFA,2022-09-09T13:28:58Z,nice shirt pappu kidhar sey lia ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,"Salute to the extraordinary resolve, stamina and courage of the Congress party and sri Rahul Gandhi in undertaking this 5 month long 3570 km GRUELLING PADYAATRA for connecting with people and highlighting the issues of inflation, unemployment, emphasizing social peace and harmony ...👍","Salute to the extraordinary resolve, stamina and courage of the Congress party and sri Rahul Gandhi in undertaking this 5 month long 3570 km GRUELLING PADYAATRA for connecting with people and highlighting the issues of inflation, unemployment, emphasizing social peace and harmony ...👍",Common Indian,UCrrPW_CfZKXYOGnLeUutEMg,2022-09-13T12:10:11Z,salute to the extraordinary resolve stamen and courage of the congress party and sri rahul gandhi in undertaking this month long 3570 km gruelling padyaatra for connecting with people and highlighting the issue of inflation unemployment emphasizing social peace and harmony ,POSITIVE,,
SyuLMYhlYFY,Rahul doesn&#39;t need his surname<br>He has a clean heart n clear mind<br>That&#39;s enuf to make him win,"Rahul doesn't need his surname
He has a clean heart n clear mind
That's enuf to make him win",unique,UCOuX0INpgrFt15I8IVse2FA,2022-09-13T12:34:23Z,rahul doesn need his surname he ha clean heart clear mind that enuf to make him win ,POSITIVE,,
SyuLMYhlYFY,It is surprising a 51 years person walks so fast.Mahatma Gandhi and Morarji Desai had this fitness.Chandrasekarji too walked .but not this speed.i witnessed   Chandrasekaraji yatra .but this yatra is amazing.,It is surprising a 51 years person walks so fast.Mahatma Gandhi and Morarji Desai had this fitness.Chandrasekarji too walked .but not this speed.i witnessed   Chandrasekaraji yatra .but this yatra is amazing.,arumugam manivel ramar,UCp3UGb2qUK4SNUoHeAJD_hA,2022-09-13T09:54:36Z,it is surprising 51 year person walk so fast mahatma gandhi and morarji desai had this fitness chandrasekarji too walked but not this speed witnessed chandrasekaraji yatra but this yatra is amazing ,POSITIVE,,
SyuLMYhlYFY,Jaiho congress,Jaiho congress,Srinu Srinuvas,UCy3zK3tV7MzdyXsDdrsiyoA,2022-09-13T09:32:08Z,jaiho congress ,POSITIVE,,
SyuLMYhlYFY,"Mam Mousmi singh ji,your ground reporting is really appreciable &amp; fully courageous,but a question is that;what is the reason of your ground news reporting is different from Aaj Tak news reporter cum anchor,mam Anjana Om Kashyap;because of her news reporting/anchoring is well known to us.","Mam Mousmi singh ji,your ground reporting is really appreciable & fully courageous,but a question is that;what is the reason of your ground news reporting is different from Aaj Tak news reporter cum anchor,mam Anjana Om Kashyap;because of her news reporting/anchoring is well known to us.",Prakash Kujur,UCrYYAv3VfoAknPLeayJdnjA,2022-09-13T11:02:45Z,mam mousmi singh ji your ground reporting is really appreciable fully courageous but question is that what is the reason of your ground news reporting is different from aaj tak news reporter cum anchor mam anjana om kashyap because of her news reporting anchoring is well known to u ,POSITIVE,,
SyuLMYhlYFY,Rahul working on equality and harmony,Rahul working on equality and harmony,John smith,UCX9hbDEC2Bvvh02CrOELQhg,2022-09-13T18:55:51Z,rahul working on equality and harmony ,POSITIVE,,
SyuLMYhlYFY,Culprit of national herald case😂,Culprit of national herald case😂,Harshit Bhatnagar,UCrYD6ggawzxHgx-dvaUnoAQ,2022-09-13T19:30:33Z,culprit of national herald case ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,"Bhot ache coverage le rha he ap mosmi ji,congress party zindabad","Bhot ache coverage le rha he ap mosmi ji,congress party zindabad",Sheffat wazid Khan,UCoePEVTMYtPwp4A1J1hGuVg,2022-09-13T13:50:28Z,bhot ache coverage le rha he ap mosmi ji congress party zindabad ,POSITIVE,,
SyuLMYhlYFY,Bjp creat un.necesary issue😂😂😂😂,Bjp creat un.necesary issue😂😂😂😂,Semradangla Longchar,UCq97iZYBdZ76AtgOkbTkygA,2022-09-13T10:34:53Z,bjp creat un necesary issue ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,Rahu ji Desh east to west connected with Cong party ok best of luck,Rahu ji Desh east to west connected with Cong party ok best of luck,Mansa ram Negi,UCFOL7gGd4U9PpY63e-ZrX-w,2022-09-13T12:25:27Z,rahu ji desh east to west connected with cong party ok best of luck ,POSITIVE,,
SyuLMYhlYFY,Good evening friends,Good evening friends,Vishal Gill,UCj10pvt2AwY7bAwK7_XlstQ,2022-09-13T15:52:45Z,good evening friend ,NEUTRAL,,
SyuLMYhlYFY,Great to see rahul gandhi,Great to see rahul gandhi,Debadarshi Kar,UCC3nrf1PoT6TxfbTf8LIasg,2022-09-13T11:18:38Z,great to see rahul gandhi ,POSITIVE,,
SyuLMYhlYFY,Sabit patra  pagal hai,Sabit patra  pagal hai,GAJENDRA BHOYAR,UCcBHtFbI9_bLBWQ6ResBz7Q,2022-09-13T10:48:20Z,sabit patra pagal hai ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,BJP fans should be ashamed of them,BJP fans should be ashamed of them,Shravanchowdary Paladugu,UC830tVIO8FEy47bWq82bnGQ,2022-09-13T11:26:49Z,bjp fan should be ashamed of them ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,Congress and it&#39;s slaves should face a Bharat Chodo yatra. The trash is breedin for too many decades. At least we can see where the trash collects!,Congress and it's slaves should face a Bharat Chodo yatra. The trash is breedin for too many decades. At least we can see where the trash collects!,Curious Cynic,UCpfnunjmZOH3_jMh-ZPxFNg,2022-09-13T10:46:06Z,congress and it slave should face bharat chodo yatra the trash is breedin for too many decade at least we can see where the trash collect ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,Bycoot BJP,Bycoot BJP,mukesh tiwari,UCzP-fC9z2S3PzZEhllauZyA,2022-09-13T10:39:32Z,bycoot bjp ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,Moushmi great reporting  c,Moushmi great reporting  c,Sunil Anand,UCXm3qBK2WG82J7HDYYv5k5g,2022-09-13T10:29:57Z,moushmi great reporting ,POSITIVE,,
SyuLMYhlYFY,"Without winning Rajasthan &amp; MP, Congress can not stop BJP in 2024.<br>BJP has Gujrat, UP &amp; North east in its pocket before 2024 election.<br>Rahul should focus on Hindi belt where1-1 contest with BJP.","Without winning Rajasthan & MP, Congress can not stop BJP in 2024.
BJP has Gujrat, UP & North east in its pocket before 2024 election.
Rahul should focus on Hindi belt where1-1 contest with BJP.",soundar,UCZfP7px780FdD-rHxrKlDMg,2022-09-13T20:42:42Z,without winning rajasthan mp congress can not stop bjp in 2024 bjp ha gujrat up north east in it pocket before 2024 election rahul should focus on hindi belt where1 contest with bjp ,NEUTRAL,,
SyuLMYhlYFY,2024 anybody but not BJP commons thinking,2024 anybody but not BJP commons thinking,Anand Raj,UCZsgbpcVYzGn63Jg0HXRiUA,2022-09-13T10:55:24Z,2024 anybody but not bjp common thinking ,NEUTRAL,,
SyuLMYhlYFY,shame on BJP and Modi,shame on BJP and Modi,Jyanaranjan Sahoo,UCO7V9iLHPapkbNdZln1-E5A,2022-09-13T15:54:47Z,shame on bjp and modi ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,Patra jee yah aap ki aur aapki party ki soch hai is liye aaplog aag ugal rahe hai,Patra jee yah aap ki aur aapki party ki soch hai is liye aaplog aag ugal rahe hai,Amrendras Kumar Singh,UCufsZab8ortUn2OGQnVtZgQ,2022-09-13T10:02:12Z,patra jee yah aap ki aur aapki party ki soch hai is liye aaplog aag ugal rahe hai ,NEGATIVE,CRITICISM,
SyuLMYhlYFY,BJP and Aaj Tak wants to stop Bharath Jodo andholan so they will create issues like this <br><br>First BJP Raised question on Tshirt of rahul and Now raising question on BJP Chaddi...,"BJP and Aaj Tak wants to stop Bharath Jodo andholan so they will create issues like this 

First BJP Raised question on Tshirt of rahul and Now raising question on BJP Chaddi...",Aaron Ranjith,UC-I04UQ08yGOjzii3h1V7KQ,2022-09-13T09:37:26Z,bjp and aaj tak want to stop bharath jodo andholan so they will create issue like this first bjp raised question on tshirt of rahul and now raising question on bjp chaddi ,NEGATIVE,CRITICISM,
