Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,category,sub-category,
1658,1.30E+18,iCapitann,1.57E+18,2022-09-13 06:29:28+00:00,"The country needs to move away urgently from the politics of divide and hate to the politics of unity and reconciliation.  

Rahul Gandhi is leading 3,700-kilometre-long #BharatJodoYatra foot march from Kanyakumari to Kashmir. writes @ashoswai 

https://t.co/mTb4gNypU0",en,0,17,the country need to move away urgently from the politics of divide and hate to the politics of unity and reconciliation rahul gandhi is leading 700 kilometre long foot march from kanyakumari to kashmir writes URL ,,,
1663,2327401314,dramitmanohar,1.57E+18,2022-09-13 06:29:16+00:00,"#Left party #CPI(M) furious over #RahulGandhi's #BharatJodoYatra, which predominantly covers #Kerala. https://t.co/nV0fQyGOof",en,0,174,party furious over which predominantly cover URL ,,,
1667,4361970861,Arman_IYC,1.57E+18,2022-09-13 06:29:00+00:00,"@OfficeOfKNath Ji 

On Fire Mood🔥 😂
@LambaAlka
@NayakRagini
@Radhika_Khera
@srinivasiyc
@Cocopadhi
#BharatJodoYatra https://t.co/Bj7YhwmpyA",en,0,1692,ji on fire mood URL ,,,
1677,588209274,jothims,1.57E+18,2022-09-13 06:28:15+00:00,"Life of yatris in #BharatJodoYatra by @PratishthaINC. This is an arduous journey but we are celebrating it.
https://t.co/31nfyd9HGo",en,0,232114,life of yatris in by this is an arduous journey but we are celebrating it URL ,,,
1678,1.57E+18,cspoojachoukse,1.57E+18,2022-09-13 06:28:15+00:00,"This would happen when an uneducated person speaks up without knowing the reality. 
#BharatJodoYatra https://t.co/a5uHkqz59i",en,0,10,this would happen when an uneducated person speaks up without knowing the reality URL ,negative,criticism,
1690,9.61E+17,shubhshaurya1,1.57E+18,2022-09-13 06:27:50+00:00,"Sanghis are burning with Hate

#BharatJodoYatra https://t.co/T5aW1GSvQl",en,2,18377,sanghis are burning with hate URL ,negative,hate,
1697,253023206,rejitweets,1.57E+18,2022-09-13 06:27:16+00:00,"Other than pointing fingers at @RahulGandhi , why can't @cpimspeak rally in Gujarat and UP. Anyway, in 2024, CPM will join @INCIndia. So, let CPM shoulder a little responsibility to keep  fascists away from power.
That's what politicians with vision will do. 
#BharatJodoYatra",en,2,14336,other than pointing finger at why can rally in gujarat and up anyway in 2024 cpm will join so let cpm shoulder little responsibility to keep fascist away from power that what politician with vision will do ,,,
1711,1.56E+18,SevadalAWR,1.57E+18,2022-09-13 06:26:39+00:00,"Sambit Patra serching for Bournol 🤐

#BharatJodoYatra https://t.co/97e3eoAhK5",en,1,348,sambit patra serching for bournol URL ,negative,hate,
1716,14917504,kabilansa,1.57E+18,2022-09-13 06:26:28+00:00,https://t.co/qu1eSNeSSG All the best @RahulGandhi   #BharatJodoYatra,en,0,195,URL all the best ,,,
1725,2879722351,cchandramouli1,1.57E+18,2022-09-13 06:26:09+00:00,"After @AshokChandnaINC, one more @ashokgehlot51 minister @drsubhashg TACITLY targets 🎯 d #MigrantPilot! Amid @RahulGandhi's #BharatJodoYatra &amp;upcoming elections4 #CongressPresident, d internal battle involving @SachinPilot in #Rajasthan @INCIndia is bound 2blow beyond repairs! https://t.co/GvUTJFIrSX",en,0,331,after one more minister tacitly target amid amp upcoming elections4 internal battle involving in is bound 2blow beyond repair URL ,neutral,,
1726,1022104826,VishalcINC,1.57E+18,2022-09-13 06:26:08+00:00,"On 7th day of #BharatJodoYatra as #BharatYatri walked with my beloved leader Shri @RahulGandhi ji and discussed on various students issues across the country, it's clear from Rahul ji's concern about the students that the future of the country will no longer remain in the dark. https://t.co/XL4HPhye8K",en,1,17814,on 7th day of a walked with my beloved leader shri ji and discussed on various student issue across the country it clear from rahul ji concern about the student that the future of the country will no longer remain in the dark URL ,positive,,
1734,3293041567,Maveli_praja,1.57E+18,2022-09-13 06:25:44+00:00,"By turning against cpm, the ultimate motive of #BharatJodoYatra is lost. 

Another master co*k shot by none other than @kcvenugopalmp ji",en,0,645,by turning against cpm the ultimate motive of is lost another master co shot by none other than ji ,negative,hate,
1747,1.50E+18,syed_zakir_1947,1.57E+18,2022-09-13 06:24:59+00:00,"Rouse welcome to Rahul Gandhi.
Hope this time vote margin will cross 
6 lakhs +
#BharatJodoYatra https://t.co/shbLPRNfzw",en,1,1273,rouse welcome to rahul gandhi hope this time vote margin will cross lakh URL ,positive,,
1751,7.72E+17,SheikhZaheed,1.57E+18,2022-09-13 06:24:55+00:00,I support #BharatJodoYatra #rahulgandhi,en,0,17,support ,positive,,
1753,1889316805,INCAssam,1.57E+18,2022-09-13 06:24:47+00:00,"It's not just a physical walk..
It's an act of patriotism...
#BharatJodoYatra https://t.co/116a8HcLPd",en,0,67042,it not just physical walk it an act of patriotism URL ,positive,,
1754,7.26E+17,laxmansingh3492,1.57E+18,2022-09-13 06:24:47+00:00,"Silly Song 🤣

#BharatJodoYatra https://t.co/XzY0fZIU9e",en,1,1760,silly song URL ,,,
1761,9.62E+17,GaddalaNaveen1,1.57E+18,2022-09-13 06:24:31+00:00,"Today’s Video by Sanghi’s show one thing clear … after T- Shirt, Priest, Now Freedom fighters insult ..
Sanghi’s you were never part of Freedom Struggle how crocodiles tears? 
Nikkar got fire 🔥 
#BharatJodoYatra https://t.co/ysS7HedKKg",en,0,98,today video by sanghi show one thing clear after shirt priest now freedom fighter insult sanghi you were never part of freedom struggle how crocodile tear nikkar got fire URL ,negative,hate,
1771,7.26E+17,laxmansingh3492,1.57E+18,2022-09-13 06:24:02+00:00,Watch the awe-inspiring dedication of Yatris at the #BharatJodoYatra 👇 https://t.co/qGGJyMCUkF,en,0,1760,watch the awe inspiring dedication of yatris at the URL ,,,
1776,256495314,firstpost,1.57E+18,2022-09-13 06:23:47+00:00,"The CPM hit out at the #Congress for spending 18 days in #Kerala and 'only two' in Uttar Pradesh during the #BharatJodoYatra. #RahulGandhi will spend 21 days in #Karnataka and #Rajasthan, which have elections next year, but will skip poll-bound #Gujarat
https://t.co/kv9XX1v6te",en,0,2076231,the cpm hit out at the for spending 18 day in and only two in uttar pradesh during the will spend 21 day in and which have election next year but will skip poll bound URL ,neutral,,
1797,970138980,pitchaijohn1961,1.57E+18,2022-09-13 06:22:59+00:00,"@BJP4India
Shame on BJP.
This is the respect Sanghis give to women.
If this is the situation for an ex-MP then what about common people.

These Sanghis give lecture about Rahul's Yatra.

Sanghis don't have any right to comment on Rahul.
#BharatJodoYatra
h",en,0,1759,shame on bjp this is the respect sanghis give to woman if this is the situation for an ex mp then what about common people these sanghis give lecture about rahul yatra sanghis don have any right to comment on rahul URL ,negative,hate,
1799,2521074794,soumodiptoroyy,1.57E+18,2022-09-13 06:22:56+00:00,Silly Soul @smritiirani #BharatJodoYatra https://t.co/9zLzkJ3p3H,en,0,932,silly soul URL ,negative,hate,
1801,1.22E+18,beDipuGupta,1.57E+18,2022-09-13 06:22:53+00:00,"Pic of the day 🇮🇳🇮🇳🔥🔥🔥🔥 
@RahulGandhi @bharatjodo @INCIndia 

#GobarPatra #गोबर_पात्रा

#BharatJodoYatra 🇮🇳🇮🇳💕💕
#BharatJodo #MileKadamJudeVatan
#भारत_जोड़ो_यात्रा #भारत_जोड़ो_यात्रा 
#मिले_कदम_जुड़े_वतन 🇮🇳🇮🇳✊✊❤️❤️ https://t.co/8UP9kVsZ9J",en,0,565,pic of the day URL ,,,
1806,2754482564,ShreyasiINC,1.57E+18,2022-09-13 06:22:46+00:00,"We rise, we walk, we fight for an India free from back breaking price rise, record high unemployment, hate crimes, gender inequality. 

If your vision for India is the same, come join us at the #BharatJodoYatra https://t.co/y95LwYZILu",en,0,3777,we rise we walk we fight for an india free from back breaking price rise record high unemployment hate crime gender inequality if your vision for india is the same come join u at the URL ,positive,,
1809,1.54E+18,m_sivasainika,1.57E+18,2022-09-13 06:22:28+00:00,"No words 🤐♥️
Just love for rahul gandhi #rahulgandhi
#BharatJodoYatra getting huge success...... https://t.co/OXp2C2342g",en,0,42,no word just love for rahul gandhi getting huge success URL ,positive,,
1810,738505213,saboopankaj3,1.57E+18,2022-09-13 06:22:25+00:00,"@marathikedar @Ayush_Shah_25 Hope congress takes the decision on Rahul asap.Once he becomes President officially, it's cake walk for BJP. Once this #BharatJodoYatra  comes to its conclusion it will clear the remaining doubts in many confused people who ar",en,0,175,hope congress take the decision on rahul asap once he becomes president officially it cake walk for bjp once this come to it conclusion it will clear the remaining doubt in many confused people who are leaning little right side but confused due to chaos ,neutral,,
1823,119501825,Aslam_khader,1.57E+18,2022-09-13 06:21:52+00:00,"@sambitswaraj Ji 144 days more to go..
#BharatJodoYatra https://t.co/vzOQvpvNIE",en,1,1660,ji 144 day more to go URL ,,,
1836,1.41E+18,rravid_rravid,1.57E+18,2022-09-13 06:21:38+00:00,"#BharatJodoYatra 
Built a great love and affection among the people of India
The Great work of @RahulGandhi your
March ahead
Forward more steps
Indians felt the real feel of BHARAT JODO to 
UNITE INDIA 
SAVE INDIA https://t.co/hARUGVLpeh",en,0,789,built great love and affection among the people of india the great work of your march ahead forward more step indian felt the real feel of bharat jodo to unite india save india URL ,positive,,
1862,1.11E+18,INCMinorityBR,1.57E+18,2022-09-13 06:20:45+00:00,"Congress #BharatJodoYatra is about inflation and unemployment 
- @ShayarImran https://t.co/eje6Kn6wHS",en,0,1277,congress is about inflation and unemployment URL ,neutral,,
1867,74121873,PraveenDutta,1.57E+18,2022-09-13 06:20:27+00:00,Salute the emotion called #BharatJodoYatra https://t.co/Oj0UhkzIMa,en,0,1232,salute the emotion called URL ,positive,,
1877,1.25E+18,Hillalahmed5,1.57E+18,2022-09-13 06:20:13+00:00,"Good morning Bharat, Spreading smiles!

#BharatJodoYatra https://t.co/5xMXMeagI4",en,0,11215,good morning bharat spreading smile URL ,positive,,
1879,2521074794,soumodiptoroyy,1.57E+18,2022-09-13 06:20:11+00:00,"Rahul Gandhi is writing the correct history which will go down Centuries, That How Gandhi saved India twice.

1947 and 2024.
#BharatJodoYatra https://t.co/rKSiXDGyk5",en,0,932,rahul gandhi is writing the correct history which will go down century that how gandhi saved india twice 1947 and 2024 URL ,positive,,
1889,1.01E+18,HWNewsEnglish,1.57E+18,2022-09-13 06:19:42+00:00,"#BharatJodoYatra Day 7: Congress Covers 100 Out Of 3570 KM

Read Full Story ; https://t.co/oQngHPc1DY

#Congress #RahulGandhi #HWNews",en,0,9695,day congress cover 100 out of 3570 km read full story URL ,,,
1900,1.06E+18,RatulKalitaINC,1.57E+18,2022-09-13 06:19:11+00:00,"It's not just a physical walk, it's an act of relentless pursuit, it's an act of patriotism.
#BharatJodoYatra https://t.co/K7peXitcpF",en,0,3290,it not just physical walk it an act of relentless pursuit it an act of patriotism URL ,positive,,
1906,2552595517,SanghviMahaveer,1.57E+18,2022-09-13 06:18:52+00:00,@Sahil_hindustan @DevaDjm @ShashiTharoor @RahulGandhi Same here have registered for yatra yet to receive a call for confirmation ie district to district Mysore yatra  ..bheed bahot hai I will be lost in that as I am a small supporter of   @INCIndia but st,en,1,752,same here have registered for yatra yet to receive call for confirmation ie district to district mysore yatra bheed bahot hai will be lost in that a am small supporter of but still want to join it to support rg for ,neutral,,
1910,128192050,kkhushal9,1.57E+18,2022-09-13 06:18:47+00:00,"They are looking at nothing unlike the ambitious you know who. If the country understands the message of #BharatJodoYatra, it is enough n actions will speak be it Gujarat or 2024. https://t.co/XhPBNOtPv7",en,1,8792,they are looking at nothing unlike the ambitious you know who if the country understands the message of it is enough action will speak be it gujarat or 2024 URL ,neutral,,
1911,951083996,ANSHUBAJPAI1,1.57E+18,2022-09-13 06:18:41+00:00,"@INCIndia United Progressive Alliance will clean sweep by winning all 69 parliament seats in 2024 election headed  by Indian National  Congress leadership.
#BharatJodoYatra 🇮🇳",en,0,540,united progressive alliance will clean sweep by winning all 69 parliament seat in 2024 election headed by indian national congress leadership ,neutral,,
1913,84108928,weiselaqua,1.57E+18,2022-09-13 06:18:41+00:00,"Left party #CPI(M) furious over #RahulGandhi's #BharatJodoYatra, which predominantly covers #Kerala. https://t.co/ZKWqhSalt9",en,0,491,left party furious over which predominantly cover URL ,negative,hate,
1924,205601332,KhabtiG,1.57E+18,2022-09-13 06:18:11+00:00,"It melts my heart... @narendramodi Ji, you are bound to fail to break this fabric of India. Harmony flows through our veins...

#BharatJodoYatra https://t.co/fzWQERSFZp",en,0,355,it melt my heart ji you are bound to fail to break this fabric of india harmony flow through our vein URL ,,,
1930,295526046,Gothicself,1.57E+18,2022-09-13 06:17:58+00:00,You never make deals with the devil.  RSS is the devil.  It has to be exocised. Burn a khaki nikkar and you will smell sulfur. Go on try it.oh BTW  #BharatJodoYatra is about connecting people not RSS,en,0,144,you never make deal with the devil r is the devil it ha to be exocised burn khaki nikkar and you will smell sulfur go on try it oh btw is about connecting people not r ,negative,hate,
1943,220311802,INCWillReturn,1.57E+18,2022-09-13 06:17:07+00:00,"BJP is a virus &amp; #BharatJodoYatra  is becoming its vaccine 

 https://t.co/ntVCT8giu5",en,0,8226,bjp is virus amp is becoming it vaccine URL ,negative,hate,
1947,1.36E+18,nizam_jamadar,1.57E+18,2022-09-13 06:17:00+00:00,"Day 7
We start another day of the historic #BharatJodoYatra to forge ahead in our endeavor for a brighter India 

@INCIndia @INC_Chikkodi @BharatJodoFor24 @RahulGandhi @siddaramaiah @DKShivakumar @HariprasadBK2 @LaljiDesaiG @JarkiholiSatish @junaidpk133 @youngbrigadeKar https://t.co/pAXXkyTiRm",en,0,1037,day we start another day of the historic to forge ahead in our endeavor for brighter india URL ,positive,,
1949,2433676260,tweetabhis_s,1.57E+18,2022-09-13 06:16:54+00:00,It's funny that an academician like Shashi Tharoor believes in Rahul Gandhi's #bharatjodoyatra. To participate is even funnier.,en,0,1165,it funny that an academician like shashi tharoor belief in rahul gandhi to participate is even funnier ,negative,hate,
1950,2998345278,DrAdarsh_C_Ravi,1.57E+18,2022-09-13 06:16:53+00:00,@INCIndia @RahulGandhi happy tat ur talkng abt love nd brotherhood more... Considerng u as a bro i invite u to attend My RSS Shaka durng ur #BharatJodoYatra. Just visitng shaka wont make u a sanghi but u will get more knowledge abt d ideology nd methodlgy,en,0,373,happy tat ur talkng abt love nd brotherhood more considerng a bro invite to attend my r shaka durng ur just visitng shaka wont make sanghi but will get more knowledge abt ideology nd methodlgy ur fightng against with love ,positive,,
1986,145377757,AdvSDeshmukh,1.57E+18,2022-09-13 06:16:07+00:00,"Like Father, Like Son 
#BharatJodoYatra #RahulGandhi #Congress @RahulGandhi https://t.co/Xsdt6XuBil",en,0,268,like father like son URL ,,,
1994,8.60E+17,Rajeshwarsing1,1.57E+18,2022-09-13 06:15:53+00:00,"From Cycle Yatra to Padyatra, the love and support of the people remain intact.""
- Shri @SantoshKolkunda ji, 
#YatraStories 
#BharatJodoYatra 🇮🇳 https://t.co/QXWwo85uYU",en,0,1181,from cycle yatra to padyatra the love and support of the people remain intact shri ji URL ,,,
