username,orig_sentence,cleaned_sentence,category,sub-category
tweets_taranathpoojary,"#KapilExposesKejriwal
What AAP really is......??!! https://t.co/nnkXsANnJl",aap really,positive,
tweets_Mohit5tripathi,"Whatever promises have been made by Kejriwal should be done immediately or this will continue 
#KapilExposesKejriwal",whatever promise make kejriwal immediately continue,positive,
tweets_ChintussTar,"Really in Gujarat they are getting tap water. When it comes to Delhi drinking water are coming from tankers.
#KapilExposesKejriwal",really gujarat get tap water come delhi drinking water come tanker,positive,criticism
tweets_AyaanSRK18,"I don't know what is the news about
Looking forward

#KapilExposesKejriwal",dont know news look forward,positive,
tweets_kajals404,"#KapilExposesKejriwal
Gujarat has the right to know who was given 10 lakh jobs in Delhi",gujarat right know give 10 lakh job delhi,positive,
tweets_S_a_A_M32,"Facilities in Gujarat is much more good than Delhi like city and Kejriwal government is the main reason behind this 
#KapilExposesKejriwal",facility gujarat much good delhi like city kejriwal government main reason behind,positive,criticism
tweets_Muskan740,"#KapilExposesKejriwal
the settlement of Rohingya and Bangladeshis on the Sabarmati River Front.",settlement rohingya bangladeshi sabarmati river front,positive,
tweets_iShrishtpanday,"Arvind Kejriwal vs Students of Delhi Government School...
#KapilExposesKejriwal",arvind kejriwal v student delhi government school,positive,
tweets_Roky27659200,"Unemployment rate in Gujarat is 1.8%
 Unemployment rate in Delhi is 8.8%
 #KapilExposesKejriwal",unemployment rate gujarat 18 unemployment rate delhi 88,positive,
tweets_iamarya361,"Everyone be ready to know the whole truth of Kejriwal
#KapilExposesKejriwal",everyone ready know whole truth kejriwal,positive,
tweets_Rubi_is_cute,We want to know how many youth got jobs after Kejriwal government in Delhi? everyone deserves to know about this .#KapilExposesKejriwal,want know many youth get job kejriwal government delhi everyone deserves know,positive,
tweets_Oriflam22614165,"This is the national issue
Look at this

#KapilExposesKejriwal",national issue look,positive,
tweets_DiyaaSnx313,"I am sharing a convenient things with you
Check out this and have some knowledge about this news today #KapilExposesKejriwal",share convenient thing check knowledge news today,positive,
tweets_Hell_e_na,"In Gujrat unemployment rate is 1.8%
In Delhi unemployment rate is 8.8%
#KapilExposesKejriwal",gujrat unemployment rate 18 delhi unemployment rate 88,positive,criticism
tweets_abhijeetpsss,"Charas Ganja instead of Kadhi, Liquor instead of Dabeli, Broom instead of Sudarshan Chakra, Shaheen Bagh instead of Somnath, Zafarabad instead of Dwarka. #KapilExposesKejriwal",chara ganja instead kadhi liquor instead dabeli broom instead sudarshan chakra shaheen bagh instead somnath zafarabad instead dwarka,positive,criticism
tweets_nandusettt,"Gopal Italia, who was the president of the Aam Aadmi Party in Gujarat, had said that in the Satyanarayan Katha #KapilExposesKejriwal",gopal italia president aam aadmi party gujarat say satyanarayan katha,positive,
tweets_DainikSamachar5,"One of the most awaited pairs of Bollywood ???�????
#RanveerSingh ?? #KritiSanon  #AyanMukerji #MouniRoy #RanbirKapoor #Shiva #AnuragKashyap #AliaBhatt
#BrahmastraReview #asiacup2022finalraasiacup #BoxOffice #KanganaRanaut
#KapilExposesKejriwal https://t.co/JyHmvyp5au",await pair bollywood,positive,
tweets_DainikSamachar5,"Without knowledge of geometry, mathematics, physics, engineering, how is it possible ?#AyanMukerji #MouniRoy #RanbirKapoor #Shiva #AnuragKashyap #AliaBhatt
#BrahmastraReview #asiacup2022finalraasiacup #BoxOffice #KanganaRanaut
#KapilExposesKejriwal https://t.co/HCEAHkBa6F",without knowledge geometry mathematics physic engineering possible,positive,
tweets_DainikSamachar5,"#Cobra new poster ??��????
#AyanMukerji #MouniRoy #RanbirKapoor #Shiva #AnuragKashyap #AliaBhatt
#BrahmastraReview #asiacup2022finalraasiacup #BoxOffice #KanganaRanaut
#KapilExposesKejriwal https://t.co/trJyFxQXkt",new poster,positive,
tweets____pawanOS_AD,"#KapilExposesKejriwal
@KapilMishra_IND 
@iSinghApurva 
Odd Day                                 Even Day https://t.co/unV3MOMJG7",odd day even day,positive,
tweets_Brand_vivek1,"#KapilExposesKejriwal
Odd Day                             Even Day https://t.co/vnwDnIEZA5",odd day even day,positive,
tweets_Anandkumar_IND,"#KapilExposesKejriwal
Odd Day                             Even Day https://t.co/2RQAVhDiIE",odd day even day,positive,
tweets_HitNavdiya,"kapil release CD in gujrat
kapil doing PR of delhi govt world class school &amp; mahalla clinic
kapil explain people of gujrat about fekuchand fakeer
who trends this?#KapilExposesKejriwal https://t.co/NBNon6OcqP",kapil release cd gujrat kapil pr delhi govt world class school mahalla clinic kapil explain people gujrat fekuchand fakeer trend,positive,criticism
tweets_shaikayub1437,bt the polarization the other one or both in maker #KapilExposesKejriwal,bt polarization maker,positive,
tweets_Misti7409,"People needs to understand who's bad elements fir to me bi the society.
#KapilExposesKejriwal",people need understand bad element fir bi society,positive,
tweets_PayalCh53,This is so bad effective bt the polarization the other one or both in maker #KapilExposesKejriwal,bad effective bt polarization maker,positive,criticism
tweets_Rituchaudhry100,"Gujarat, had said that I'm in the mornings of the Satyanarayan Katha, the clappingists are eunuchs, I want to ask them that ?
 #KapilExposesKejriwal",gujarat say im morning satyanarayan katha clappingists eunuchs want ask,positive,
tweets_Babble524,"Why every nice person left AAP that too core members ? @ArvindKejriwal
#KapilExposesKejriwal",every nice person leave aap core member,positive,
tweets_anandkalra69,"#KapilExposesKejriwal Arvind Kejriwal vs Students of Delhi Government School...
#KejriwalExposed https://t.co/oo67lSRtjD",arvind kejriwal v student delhi government school,positive,
tweets_CiviSukla,"doings to for it something doing something that might make me right girl prodigies so one.! Absolutely needed.
#KapilExposesKejriwal",doings something something might make right girl prodigy absolutely need,positive,
tweets_Priyaa92111,"I don't want to comment and think on this one
#KapilExposesKejriwal",dont want comment think,positive,criticism
tweets_Zoyaaa_z5,"I'm imparting a valuable things to you
Look at this and grab some valuable information about this #KapilExposesKejriwal",im impart valuable thing look grab valuable information,positive,
tweets_RajanSingh5789,"Want to say it that Promise that free money will be distributed and the employees
#KapilExposesKejriwal",want say promise free money distribute employee,positive,
tweets_Jahnviiiii62014,News of the day..this is what I found while I was surfing through the internet..have a eye on it #KapilExposesKejriwal,news daythis find surf internethave eye,positive,
tweets_Sunny_Rajput87,"#KapilExposesKejriwal Arvind Kejriwal vs Students of Delhi Government School...
#KejriwalExposed https://t.co/3HJQcCGoFI",arvind kejriwal v student delhi government school,positive,
tweets_arti300004k,"Really gyss ????
new hospital has been built in your government, then you tell us.

 #KapilExposesKejriwal",really gyss new hospital built government tell u,positive,
tweets_Radhikaa_731,"Its undoubtedly going viral today and a big news indeed 
#KapilExposesKejriwal",undoubtedly go viral today big news indeed,positive,
tweets_Kapilkumark100,"Delhi model song full movie hd movie download by instagram is working on another countries people sheltering here 
#KapilExposesKejriwal",delhi model song full movie hd movie download instagram work another country people shelter,positive,
tweets_Dineshakepati,"Government organization should plan accordingly to this.
 #KapilExposesKejriwal",government organization plan accordingly,positive,
tweets_EthanDarkKing,"Don't know why everyone is tweeting about this topic
#KapilExposesKejriwal",dont know everyone tweeting topic,positive,
tweets_Priyankalubb,"News update flashing since Morning today guys 
#KapilExposesKejriwal",news update flashing since morning today guy,positive,
tweets_KAJsterMac,"You guys should not miss this...share your thoughts..
#KapilExposesKejriwal",guy not miss thisshare thought,positive,
tweets_shiv_x_am,"What you guys think about this huge matter?
#KapilExposesKejriwal",guy think huge matter,positive,
tweets_Payal_gupta78,Now let's us see this what will be happen next in this here #KapilExposesKejriwal,let u see happen next,positive,
tweets_Vikram_40,"This is definitely something which should be looked at
#KapilExposesKejriwal",definitely something look,positive,
tweets_Amarydv17,"We all going to know all about him so watch him
#KapilExposesKejriwal",go know watch,positive,
tweets_rakeshpatel_87,"@KapilMishra_IND BJP: Guj people not fools, they will never vote AAP
Also BJP: Delhi se Kapil Mishra, Delhi Govt k scam ko expose karne, Guj k dhakke kha raha hai! ???? 
Bhai expose karna hi hai to ED CBI k age jake karna.
#KapilExposesKejriwal #Gujarat",bjp guj people not fool never vote aap also bjp delhi se kapil mishra delhi govt k scam ko expose karne guj k dhakke kha raha hai bhai expose karna hi hai ed cbi k age jake karna,negative,criticism
tweets_SwatiMi2012,"Delhi govt has stopped supplying sanitary napkins to 30,000 girls under Udaan scheme �??..  2.5 saal se iske paise b nhi hai @ArvindKejriwal  ji aur kya kya free bantoge ??? #ArvindKejriwal  #BadDecisions  #KapilExposesKejriwal https://t.co/9As53BUjHP",delhi govt stop supply sanitary napkin 30000 girl udaan scheme 25 saal se iske paisa b nhi hai ji aur kya kya free bantoge,negative,criticism
tweets_rawat098anil,"#KapilExposesKejriwal
Can't stop laughing ???�???�???�

#Kejriwal_with_Khalistan 
#KejriwalKiGuarantee 
#KejriwalFailsDelhi https://t.co/5kgK9aGUM6",cant stop laughing,negative,criticism
tweets_delhi_ka_pappu,"Look how FRAUD Kejriwal is making a fool of public by pretending to be ""Aam Aadmi"" but Actually he is Khaas VIP Aadmi 
�??��?�?? �??��? �?��??�?? �??��? �??��?�?? �??��? �??�?��??�?? �?�?�?�??�?��?���?�?�??�?� ????????????

#KapilExposesKejriwal https://t.co/eQPlFWMxjH",look fraud kejriwal make fool public pretend aam aadmi actually khaas vip aadmi,negative,criticism
tweets_mindfreakdesi,"Its funny when CM of state with unemployment rate of 8.8%, comes to state (with unemployment rate of 1.8%) and says ""they need change"" #KapilExposesKejriwal",funny cm state unemployment rate 88 come state unemployment rate 18 say need change,negative,criticism
tweets_im_Ritika_,"Arvind kejriwal's trick of winning elections by offering freebies won't work in Gujarat.

#KapilExposesKejriwal https://t.co/SHzR9LTbaJ",arvind kejriwals trick win election offer freebie wont work gujarat,negative,criticism
tweets_HumbleRekha,"I don't think any of Gujarati will be trapped in Kejriwal's false narration ???�
#KapilExposesKejriwal https://t.co/sXJO2hHbCV",dont think gujarati trap kejriwals false narration,negative,criticism
tweets_iMayurMakwana,"#KapilExposesKejriwal
Kejriwal model means the world's most polluted city. Kejriwal Govt hasn't done anything for the development of Delhi.",kejriwal model mean world pollute city kejriwal govt hasnt anything development delhi,negative,criticism
tweets_sharmars003,"Misinformation is a virus unto itself.
#KapilExposesKejriwal https://t.co/tLrKhjQBJw",misinformation virus unto,negative,criticism
tweets_sharadkoshik,Exposes #KapilExposesKejriwal,expose,negative,criticism
tweets_jagadisha1,"#KapilExposesKejriwal through unconditional apology ????????????

https://t.co/3RrnAh1ia7",unconditional apology,negative,
tweets_ShalabhGarg19,"Gujarat's(GSDP)  13.3% �??�??��� 2022
Delhi GSDP 8.89%  2021-22.
NCT of Delhi unemployment rate was at level of 8.17% in Gujarat was 2.63 %. 
A classroom which could have been built in Rs 5 lakh was built in Rs 33 lakh.This is a clear case of corruption by the AAP
#KapilExposesKejriwal https://t.co/4d6XUr1Kab",gujaratsgsdp 133 2022 delhi gsdp 889 202122 nct delhi unemployment rate level 817 gujarat 263 classroom could build rs 5 lakh build rs 33 lakhthis clear case corruption aap,negative,criticism
tweets_rakeshkaul007,"@VibhutiSinghIND @KapilMishra_IND Look how FRAUD Kejriwal is making a fool of public by pretending to be ""Aam Aadmi"" but Actually he is Khaas VIP Aadmi 

@KapilMishra_IND ..Delhi needs strong leader like you ...period

#KapilExposesKejriwal",look fraud kejriwal make fool public pretend aam aadmi actually khaas vip aadmi delhi need strong leader like period,negative,criticism
tweets_rakeshkaul007,"@vijaygajera @KapilMishra_IND Look how FRAUD Kejriwal is making a fool of public by pretending to be ""Aam Aadmi"" but Actually he is Khaas VIP Aadmi 

@KapilMishra_IND ..Delhi needs strong leader like you ...period

#KapilExposesKejriwal",look fraud kejriwal make fool public pretend aam aadmi actually khaas vip aadmi delhi need strong leader like period,negative,criticism
tweets_Mrigendraa23,According to me kejriwal is the biggest threat to delhi ????One the most corrupt politician in Indian history and most dangerous varient to covid  �??�?�#KapilExposesKejriwal,accord kejriwal big threat delhi corrupt politician indian history dangerous varient covid,negative,criticism
tweets____pawanOS_AD,"Kejri is like a crook!! Only Traditional politics won�??t affect him much, so answer him in his own language if you want to control him.
@KapilMishra_IND is doing really great work in exposing Kejriwal.

 #KapilExposesKejriwal
@iSinghApurva https://t.co/JdcZYm96ZT",kejri like crook traditional politics wont affect much answer language want control really great work expose kejriwal,negative,criticism
tweets_everyone_on_,"There is no money to pay salaries to teachers and you say we will give employment - how many more false promises will the Kejriwal government make to the public?
Kejriwal only does politics of lies and misleads people...

#KapilExposesKejriwal https://t.co/U3PkNMnz5l",money pay salaries teacher say give employment many false promise kejriwal government make public kejriwal politics lie misleads people,negative,criticism
